station_id,lat,lon,elevation
605310-99999,35.017,-1.45,248.1
605350-99999,34.683,3.25,1144.0
605360-99999,34.867,0.15,752.0
605450-99999,33.764,2.927,765.0
605490-99999,33.536,-0.242,1175.0
605500-99999,33.717,1.083,1347.0
605550-99999,33.068,6.089,85.0
605570-99999,33.267,-0.3,1166.0
605590-99999,33.511,6.777,61.9
605600-99999,32.767,-0.6,1059.0
605660-99999,32.384,3.794,460.9
605710-99999,31.646,-2.27,811.1
605800-99999,31.917,5.413,150.0
605810-99999,31.673,6.14,141.1
605900-99999,30.571,2.86,398.1
606020-99999,30.133,-2.167,505.0
606030-99999,29.717,6.7,252.0
606070-99999,29.237,0.276,313.0
606110-99999,28.052,9.643,563.0
606200-99999,27.838,-0.186,280.1
606201-99999,21.333,0.95,398.0
606300-99999,27.233,2.5,269.0
606400-99999,26.724,8.623,541.9
606560-99999,27.7,-8.167,442.9
606700-99999,24.293,9.452,968.0
606790-99999,23.267,5.633,2710.0
606800-99999,22.8,5.433,1364.0
607100-99999,36.98,8.877,70.1
607140-99999,37.245,9.791,6.1
607150-99999,36.851,10.227,6.7
607200-99999,36.85,11.083,30.0
607250-99999,36.483,8.8,144.0
607280-99999,36.467,10.7,78.0
607320-99999,36.133,8.7,518.0
607340-99999,36.067,9.367,445.0
607350-99999,35.667,10.1,68.0
607380-99999,35.55,8.683,1092.0
607390-99999,35.167,8.833,707.0
607400-99999,35.667,10.75,2.0
607403-99999,35.758,10.755,2.7
607450-99999,34.422,8.823,323.1
607480-99999,35.0,9.483,355.0
607500-99999,34.718,10.691,25.9
607600-99999,33.94,8.111,87.5
607640-99999,33.7,8.967,46.0
607650-99999,33.877,10.103,7.9
607690-99999,33.875,10.775,5.8
607700-99999,33.35,10.483,117.0
607750-99999,32.306,10.382,306.0
607800-99999,31.704,9.255,252.1
610170-99999,18.683,12.917,357.0
610240-99999,16.967,7.967,505.1
610360-99999,14.2,1.45,210.0
610430-99999,14.876,5.265,385.9
610450-99999,13.983,10.3,460.0
610490-99999,14.25,13.117,286.0
610520-99999,13.482,2.184,223.1
610750-99999,13.8,5.25,273.0
610800-99999,13.503,7.127,378.0
610850-99999,13.373,12.627,303.0
610900-99999,13.779,8.984,462.1
610910-99999,12.983,8.933,403.0
610960-99999,13.233,11.983,338.0
610990-99999,11.883,3.45,202.0
612230-99999,16.73,-3.008,263.0
612260-99999,16.248,-0.005,265.2
612300-99999,15.233,-9.35,237.0
612330-99999,15.167,-7.283,265.0
612350-99999,15.117,-10.567,100.0
612570-99999,14.482,-11.44,51.5
612650-99999,14.513,-4.08,276.1
612700-99999,13.067,-9.467,334.0
612720-99999,13.4,-6.15,289.0
612770-99999,13.333,-4.833,284.0
612910-99999,12.534,-7.95,380.1
612930-99999,12.383,-5.467,367.0
612960-99999,11.417,-7.5,351.0
612970-99999,11.35,-5.683,375.0
614040-99999,22.75,-12.483,343.0
614150-99999,20.933,-17.03,4.9
614210-99999,20.507,-13.043,231.0
614420-99999,18.098,-15.948,2.1
614980-99999,16.59,-11.406,128.9
616000-99999,16.051,-16.463,2.7
616120-99999,16.65,-14.967,7.0
616270-99999,15.383,-15.117,21.0
616300-99999,15.65,-13.25,17.0
616410-99999,14.74,-17.49,25.9
616660-99999,14.65,-16.233,9.0
616790-99999,14.147,-16.051,7.9
616870-99999,13.737,-13.653,49.1
616950-99999,12.556,-16.282,22.9
616970-99999,12.41,-16.746,15.8
616980-99999,12.883,-14.967,10.0
616990-99999,12.572,-12.22,178.0
617010-99999,13.338,-16.652,29.0
617660-99999,11.895,-15.654,39.3
618320-99999,9.577,-13.612,21.9
618560-99999,8.616,-13.195,25.6
619010-99999,-15.933,-5.667,436.0
619020-99999,-7.97,-14.394,84.7
619670-70701,-7.3,72.4,4.3
619680-99999,-11.583,47.283,4.0
619700-99999,-17.05,42.717,10.0
619720-99999,-22.333,40.333,6.0
619740-99999,-10.433,56.6,4.0
619760-99999,-15.883,54.517,13.0
619800-99999,-20.887,55.51,20.1
619840-99999,-21.321,55.425,18.0
619860-99999,-16.45,59.617,4.0
619880-99999,-19.758,63.361,29.0
619900-99999,-20.43,57.684,56.7
619950-99999,-20.3,57.467,425.0
619960-99999,-37.8,77.533,29.0
619970-99999,-46.433,51.85,142.0
619980-99999,-49.35,70.25,30.0
620020-99999,31.514,10.598,621.0
620070-99999,32.555,12.056,4.0
620080-99999,32.04,12.313,691.0
620100-99999,32.664,13.159,80.2
620111-99999,32.9,13.283,4.0
620120-99999,32.401,14.143,25.0
620160-99999,32.243,15.021,33.0
620190-99999,31.2,16.583,14.0
620530-99999,32.097,20.269,132.0
620550-99999,30.717,20.167,7.0
620560-99999,32.8,21.883,648.0
620590-99999,32.783,22.583,26.0
620620-99999,32.1,23.933,51.0
621030-99999,30.152,9.715,342.0
621200-99999,30.383,13.583,497.0
621240-99999,26.987,14.473,434.9
621310-99999,29.117,15.95,267.0
621610-99999,29.033,21.567,60.0
622000-99999,26.6,12.783,463.0
622590-99999,25.673,21.091,261.2
622710-99999,24.179,23.314,416.7
623000-99999,31.533,25.183,6.0
623050-99999,31.567,25.133,6.0
623060-99999,31.325,27.222,28.7
623090-99999,31.017,28.433,18.0
623180-99999,31.184,29.949,-1.8
623250-99999,31.55,31.1,2.0
623330-99999,31.267,32.3,6.0
623370-99999,31.073,33.836,36.9
623570-99999,30.4,30.35,1.0
623601-99999,30.918,29.696,53.9
623660-99999,30.122,31.406,116.4
623661-99999,25.557,34.582,76.5
623870-99999,28.083,30.733,37.2
623930-99999,27.047,31.012,235.3
624050-99999,25.671,32.707,89.6
624140-99999,23.964,32.82,201.8
624170-99999,29.2,25.483,-15.0
624190-99999,22.376,31.612,187.8
624200-99999,28.333,28.867,130.0
624230-99999,27.05,27.983,78.0
624320-99999,25.5,28.967,117.0
624350-99999,25.45,30.533,73.0
624400-99999,30.6,32.25,12.5
624520-99999,29.917,33.733,403.0
624550-99999,29.583,32.717,16.0
624580-99999,28.9,33.183,8.0
624590-99999,28.209,33.646,35.1
624630-99999,27.178,33.799,15.8
624639-99999,27.967,34.383,45.0
624650-99999,26.133,34.25,11.0
627210-99999,15.589,32.553,385.6
631252-99999,11.55,43.133,13.0
634500-99999,8.978,38.799,2325.6
636120-99999,3.122,35.609,522.7
636190-99999,3.533,39.05,1097.0
636240-99999,3.933,41.867,231.0
636410-99999,2.3,37.9,1345.0
636610-99999,0.972,34.959,1850.1
636710-99999,1.733,40.092,234.7
636860-99999,0.483,35.3,2120.0
636870-99999,0.271,34.787,1530.1
636950-99999,0.083,37.65,1554.0
637050-99999,0.042,32.444,1152.8
637080-99999,-0.086,34.729,1208.5
637090-99999,-0.667,34.783,1493.0
637100-99999,-0.367,35.35,2184.0
637140-99999,-0.267,36.1,1901.0
637170-99999,-0.5,36.967,1759.0
637200-99999,-0.5,37.45,1493.0
637230-99999,-0.464,39.648,148.0
637370-99999,-1.133,35.833,1890.0
637400-99999,-1.319,36.928,1623.7
637410-99999,-1.3,36.75,1798.0
637420-99999,-1.322,36.815,1687.4
637560-99999,-2.444,32.933,1147.0
637660-99999,-2.283,37.833,1000.0
637910-99999,-3.429,37.074,893.7
637930-99999,-3.4,38.567,579.0
637990-99999,-3.229,40.102,25.0
638200-99999,-4.035,39.594,61.0
638620-99999,-6.17,35.753,1119.5
638660-99999,-6.833,37.65,526.0
638700-99999,-6.222,39.225,16.5
638810-99999,-7.967,31.63,1923.0
638940-99999,-6.878,39.203,55.5
639800-99999,-4.674,55.522,3.0
642100-99999,-4.386,15.445,313.0
643870-99999,-1.969,30.139,1481.0
644000-99999,-4.816,11.887,16.8
644010-99999,-4.2,12.7,331.0
644500-99999,-4.252,15.253,319.4
644580-99999,1.616,16.038,353.0
645000-99999,0.459,9.412,11.9
645010-99999,-0.712,8.754,4.0
645100-99999,2.076,11.493,600.2
645500-99999,-1.845,11.057,89.9
645510-99999,-0.704,10.246,25.0
645700-99999,-1.667,13.4,444.0
646000-99999,4.222,15.786,588.0
646500-99999,4.398,18.519,368.2
647000-99999,12.134,15.034,295.0
647060-99999,8.624,16.071,428.9
647500-99999,9.15,18.383,365.0
648100-99999,3.755,8.709,23.2
648200-99999,1.9,9.8,8.0
648600-99999,9.336,13.37,242.0
648700-99999,7.357,13.559,1114.0
649100-99999,4.006,9.719,10.1
649500-99999,3.723,11.553,694.3
653060-99999,11.133,2.933,292.0
653190-99999,10.317,1.383,461.0
653300-99999,9.35,2.617,393.0
653350-99999,8.033,2.467,200.0
653380-99999,7.167,2.067,167.0
653440-99999,6.357,2.384,5.8
653520-99999,10.367,0.467,146.0
653550-99999,9.767,1.091,461.8
653610-99999,8.983,1.15,387.0
653760-99999,7.583,1.117,402.0
653800-99999,6.583,1.5,44.0
653870-99999,6.166,1.255,21.9
654720-99999,5.605,-0.167,62.5
655010-99999,14.033,-0.033,277.0
655020-99999,13.567,-2.417,336.0
655030-99999,12.353,-1.512,316.1
655050-99999,12.467,-3.483,300.0
655070-99999,12.033,0.367,309.0
655100-99999,11.16,-4.331,460.6
655160-99999,11.75,-2.933,271.0
655180-99999,11.15,-1.15,322.0
655220-99999,10.333,-3.183,335.0
655280-99999,9.5,-7.567,421.0
655360-99999,9.387,-5.557,370.0
655450-99999,8.05,-2.783,370.0
655480-99999,7.272,-7.587,331.9
655550-99999,7.739,-5.074,374.9
655570-99999,6.133,-5.95,210.0
655600-99999,6.793,-6.473,250.9
655620-99999,6.65,-4.7,92.0
655630-99999,6.903,-5.366,213.1
655780-99999,5.261,-3.926,6.4
655850-99999,5.3,-3.3,39.0
655920-99999,4.417,-7.367,21.0
655940-99999,4.747,-6.661,7.9
655990-99999,4.95,-6.083,66.0
656600-99999,6.234,-10.362,9.4
670020-99999,-11.534,43.272,28.3
670050-99999,-12.805,45.281,7.0
670090-99999,-12.349,49.292,114.0
670120-99999,-13.312,48.315,11.0
670230-99999,-14.279,50.175,6.1
670270-99999,-15.667,46.352,26.5
670830-99999,-18.797,47.479,1279.6
670950-99999,-18.11,49.393,6.7
671170-99999,-20.285,44.318,9.1
671370-99999,-21.442,47.112,1115.0
671430-99999,-21.202,48.358,6.1
671570-99999,-22.805,47.821,7.9
671610-99999,-23.383,43.728,8.8
671970-99999,-25.038,46.956,8.8
672150-99999,-12.987,40.522,100.9
672170-99999,-13.274,35.266,1373.1
672370-99999,-15.106,39.282,440.1
672610-99999,-16.183,33.583,150.0
672830-99999,-17.856,36.869,11.0
672950-99999,-19.151,33.429,697.1
672970-99999,-19.796,34.908,10.1
673230-99999,-23.867,35.383,15.0
673410-99999,-25.921,32.573,44.2
676650-99999,-15.333,28.45,1151.8
677610-99999,-16.52,28.885,520.0
677650-99999,-16.833,29.617,1344.0
677750-99999,-17.93,31.094,1489.6
677790-99999,-16.783,31.583,966.0
677810-99999,-17.432,32.185,1204.0
678430-99999,-18.096,25.839,1063.8
678530-99999,-18.63,27.021,1079.9
678610-99999,-18.217,28.933,1282.0
678670-99999,-19.436,29.862,1426.5
678810-99999,-18.533,32.133,1430.0
679650-99999,-20.021,28.627,1330.8
679690-99999,-21.05,29.367,861.0
679750-99999,-20.055,30.859,1095.8
679770-99999,-21.008,31.579,433.1
679830-99999,-20.2,32.617,1132.0
679910-99999,-22.217,30.0,457.0
680020-99999,-22.612,17.08,1699.3
680140-99999,-19.602,18.123,1413.1
680180-99999,-17.956,19.719,1105.5
680240-99999,-21.7,21.65,1100.0
680290-99999,-17.833,25.162,1002.5
680300-99999,-18.533,25.633,1071.0
680320-99999,-19.973,23.431,942.7
680380-99999,-20.553,26.116,909.8
680400-99999,-21.417,25.6,985.0
680540-99999,-21.159,27.468,1010.0
680700-99999,-22.05,27.817,892.0
680980-99999,-22.98,14.645,91.1
681040-99999,-22.883,14.433,0.0
681100-99999,-22.567,17.1,1725.0
681120-99999,-22.48,17.471,1719.1
681480-99999,-23.083,26.8,1006.0
681550-99999,-23.726,27.688,839.0
681740-99999,-23.867,29.45,1224.0
681830-99999,-23.067,30.383,618.0
682340-99999,-24.602,24.691,1188.7
682400-99999,-24.555,25.918,1005.5
682620-99999,-25.89,28.171,1322.0
682630-99999,-25.911,28.21,1500.0
682635-99999,-25.939,27.926,1376.8
682670-99999,-26.5,29.983,1766.0
682672-99999,-26.348,27.778,1626.0
682674-99999,-26.248,28.398,1627.6
682677-99999,-23.867,29.433,1222.0
682890-99999,-25.5,30.914,883.0
682900-99999,-24.359,31.052,531.3
682904-99999,-25.383,31.106,862.3
683000-99999,-26.683,15.25,139.0
683007-99999,-26.566,27.961,1477.1
683120-99999,-26.54,18.111,1068.6
683280-99999,-26.05,22.45,1000.0
683450-99999,-28.0,26.667,1342.0
683470-99999,-26.871,26.718,1354.5
683680-99999,-26.139,28.246,1694.1
683960-99999,-26.529,31.308,633.4
684030-99999,-28.575,16.533,29.9
684240-99999,-28.399,21.26,850.7
684380-99999,-28.803,24.765,1204.0
684420-99999,-29.093,26.302,1358.8
684610-99999,-28.248,28.336,1695.0
684870-99999,-29.083,30.6,1029.0
684930-99999,-28.321,31.417,524.3
684960-99999,-28.5,32.4,107.0
685120-99999,-29.689,17.94,819.9
685380-99999,-30.667,24.017,1287.0
685870-99999,-31.067,30.233,12.0
685880-99999,-29.97,30.951,10.1
685910-99999,-30.85,30.333,154.0
685930-99999,-29.771,31.058,6.1
686180-99999,-31.5,19.726,990.6
686680-99999,-31.548,28.674,731.5
687140-99999,-32.969,18.16,32.9
687170-99999,-33.013,18.977,122.0
687270-99999,-32.35,22.55,899.0
687520-99999,-32.897,27.279,594.4
688160-99999,-33.965,18.602,46.0
688170-99999,-33.9,18.433,2.0
688210-99999,-33.617,19.467,270.0
688280-99999,-34.006,22.379,197.5
688420-99999,-33.985,25.617,68.9
688580-99999,-33.036,27.826,132.6
689060-99999,-40.35,-9.883,54.0
689160-99999,-34.35,18.5,238.0
689180-99999,-34.433,19.217,14.0
689280-99999,-34.183,22.15,59.0
689310-99999,-34.09,23.328,141.7
689940-99999,-46.875,37.86,22.0
690150-93121,34.294,-116.147,610.5
690190-13910,32.433,-99.85,545.3
691174-99999,39.467,-76.167,18.0
691464-99999,40.869,141.378,5.2
700001-26492,60.784,-148.848,32.5
700260-27502,71.287,-156.739,8.1
700300-27503,70.637,-160.013,12.5
700632-26645,65.983,-161.133,9.1
700634-27408,70.331,-149.598,20.4
700636-27405,70.25,-148.333,14.0
700637-27406,70.191,-148.48,17.7
700860-27401,70.134,-143.577,0.6
701040-99999,68.883,-166.133,3.0
701043-99999,68.35,-166.8,4.0
701045-26649,68.031,-162.903,296.9
701170-99999,65.567,-167.917,83.0
701195-26625,66.25,-166.089,2.1
701196-00102,66.983,-160.433,51.2
701210-26624,69.733,-163.005,7.6
701330-26616,66.886,-162.607,3.4
701333-26643,66.07,-162.761,5.4
701335-26648,67.566,-162.975,26.8
701486-26642,67.731,-164.548,5.7
701620-26508,69.367,-152.133,85.0
701625-26542,68.167,-151.767,640.1
701718-26551,67.1,-157.85,88.1
701730-99999,66.0,-153.7,389.0
701740-26533,66.918,-151.519,196.5
701745-99999,67.5,-148.483,585.0
701780-26529,65.173,-152.107,68.7
701940-26413,66.567,-145.267,135.6
701945-46405,68.115,-145.579,637.6
701975-26422,64.776,-141.164,277.3
701995-26628,64.55,-163.007,7.6
702000-26617,64.511,-165.44,5.4
702005-99999,62.05,-163.3,95.0
702006-26502,64.321,-158.733,52.6
702031-26620,64.7,-162.05,6.1
702035-26704,63.687,-170.493,16.8
702040-26703,63.767,-171.733,8.5
702060-26632,63.317,-168.967,9.1
702070-26627,63.883,-160.8,5.5
702075-26644,62.65,-160.183,26.8
702084-99999,62.783,-164.483,4.0
702120-26633,61.783,-166.033,146.0
702186-26651,61.524,-166.147,5.5
702190-26615,60.785,-161.829,32.6
702220-26501,64.737,-156.934,46.6
702220-99999,64.733,-156.933,49.0
702223-26602,64.935,-161.155,33.5
702310-26510,62.957,-155.61,101.0
702315-99999,62.883,-155.967,294.0
702320-26516,61.582,-159.543,25.9
702325-26443,61.572,-149.541,107.9
702350-99999,61.1,-155.567,484.0
702460-26512,63.886,-152.302,206.7
702490-99999,62.1,-152.75,560.0
702495-99999,61.98,-152.08,305.0
702510-26528,62.32,-150.097,106.8
702550-26514,61.977,-151.217,45.7
702590-26523,60.579,-151.242,30.2
702595-26559,60.476,-151.034,34.4
702600-26435,64.547,-149.087,110.1
702606-96401,62.826,-149.907,426.7
702606-99999,62.883,-149.833,381.0
702607-99999,58.12,-135.417,6.0
702610-26411,64.803,-147.876,131.1
702615-99999,64.833,-147.617,140.0
702625-00104,63.017,-154.367,126.2
702626-99999,57.58,-157.58,17.0
702627-26561,64.727,-155.47,199.0
702628-00105,61.867,-162.033,31.1
702645-46403,63.733,-148.917,524.3
702647-99999,63.87,-148.97,394.0
702650-99999,64.65,-147.067,167.0
702670-26415,63.993,-145.721,388.1
702675-99999,63.033,-145.5,809.0
702685-27518,70.467,-157.436,29.3
702686-00106,60.9,-161.233,9.1
702697-00107,59.45,-157.333,92.1
702700-99999,61.267,-149.65,115.0
702710-26425,62.159,-145.459,481.1
702715-46407,61.949,-147.169,1002.5
702717-99999,66.6,-159.986,7.6
702720-99999,61.25,-149.8,59.0
702725-26491,61.179,-149.965,25.1
702730-26451,61.169,-150.028,38.0
702735-26409,61.216,-149.857,38.4
702740-25331,61.595,-149.092,70.9
702740-99999,61.595,-149.089,74.0
702746-26497,61.416,-149.507,29.3
702750-26442,61.13,-146.352,29.0
702755-99999,61.433,-142.933,455.0
702756-99999,61.133,-146.25,36.0
702757-99999,60.767,-148.683,9.0
702758-27517,70.344,-150.945,5.5
702770-26438,60.129,-149.418,4.1
702770-99999,60.117,-149.45,18.0
702910-26412,62.961,-141.938,523.2
702915-99999,62.7,-143.983,730.0
702960-26410,60.486,-145.445,14.7
702986-99999,60.817,-152.3,12.0
703050-99999,58.65,-162.067,161.0
703051-26521,62.183,-159.767,6.1
703052-26652,61.536,-160.341,16.8
703053-26654,61.775,-161.319,15.5
703054-00108,61.85,-165.567,4.3
703055-00109,58.983,-159.05,15.9
703056-26635,62.095,-163.682,102.7
703057-26653,60.541,-165.087,18.0
703058-00110,56.017,-161.167,4.3
703059-99999,55.17,-162.27,47.0
703061-25521,59.324,-155.902,27.4
703080-25713,57.155,-170.223,8.0
703160-25624,55.221,-162.732,22.0
703165-99999,55.333,-160.5,6.0
703210-99999,59.05,-158.517,29.0
703260-25503,58.683,-156.656,20.0
703330-99999,56.95,-158.617,29.0
703333-25518,56.311,-158.373,5.5
703334-25519,58.185,-157.386,28.0
703400-25506,59.749,-154.909,46.4
703406-99999,60.2,-154.317,85.0
703407-26553,61.717,-157.15,54.3
703410-25507,59.642,-151.491,19.1
703430-25402,59.433,-146.333,30.5
703500-25501,57.751,-152.488,5.0
703605-25604,59.011,-161.82,4.6
703606-25629,59.067,-160.367,6.1
703610-25339,59.512,-139.671,12.6
703620-25335,59.454,-135.328,7.4
703621-25516,59.446,-151.707,8.7
703625-99999,59.233,-135.433,10.0
703626-25323,59.243,-135.511,6.4
703644-27515,70.213,-150.994,11.3
703655-26552,65.698,-156.351,54.9
703670-25322,58.411,-135.709,12.2
703710-25333,57.047,-135.367,6.0
703810-25309,58.354,-134.556,5.9
703817-99999,58.2,-136.35,0.0
703830-25310,57.499,-134.586,8.5
703835-25628,56.575,-169.663,32.0
703855-25369,56.967,-133.9,52.4
703855-99999,56.95,-133.9,52.0
703860-25329,56.806,-132.937,32.6
703870-99999,56.484,-132.37,13.0
703884-25376,55.206,-132.828,0.0
703886-99999,56.247,-134.65,0.0
703894-25367,55.582,-133.075,20.8
703950-25325,55.359,-131.722,25.7
703980-25308,55.039,-131.579,33.2
703985-25377,55.131,-131.578,0.0
704140-99999,52.717,174.1,31.0
704540-25704,51.883,-176.65,5.2
704820-25626,52.95,-168.85,21.0
704890-99999,53.9,-166.55,4.0
710170-99999,73.75,-105.283,11.0
710180-99999,74.717,-94.983,30.0
710200-99999,61.233,-123.733,204.0
710210-99999,61.25,-124.467,283.0
710230-99999,54.92,-109.95,637.0
710240-99999,58.383,-116.033,289.0
710260-99999,50.033,-110.717,715.0
710267-99999,46.3,-63.583,46.0
710270-99999,46.667,-60.4,8.0
710280-99999,51.667,-124.4,875.0
710300-99999,44.7,-66.8,78.0
710310-99999,48.42,-123.23,15.0
710348-99999,55.687,-121.627,609.6
710349-99999,55.083,-59.183,71.0
710354-99999,51.299,-116.982,784.9
710356-99999,64.7,-110.617,469.0
710358-99999,65.211,-123.436,218.0
710359-99999,45.27,-72.17,209.0
710370-99999,49.33,-123.265,35.0
710377-99999,56.37,-94.7,145.0
710390-99999,62.117,-136.2,543.0
710400-99999,48.3,-71.117,163.0
710415-99999,44.37,-64.3,4.0
710430-99999,65.281,-126.799,72.2
710435-99999,66.241,-128.651,81.7
710450-99999,60.167,-132.733,705.0
710455-99999,60.173,-132.743,705.0
710460-99999,69.62,-140.2,13.0
710480-99999,51.05,-110.317,735.0
710500-99999,52.1,-124.133,910.0
710510-99999,49.367,-110.683,927.0
710514-99999,48.755,-86.344,315.5
710520-99999,68.9,-133.93,261.0
710550-99999,67.021,-126.123,259.0
710563-99999,55.733,-120.183,671.0
710590-99999,69.27,-119.22,69.0
710600-99999,52.467,-116.067,1362.0
710610-99999,54.1,-114.45,648.0
710620-99999,53.15,-115.117,903.0
710630-99999,45.383,-75.717,79.0
710633-99999,61.181,-113.69,160.3
710640-99999,69.03,-107.82,165.0
710680-99999,56.227,-117.447,570.9
710690-99999,55.293,-114.777,583.4
710735-99999,62.233,-92.6,20.0
710740-99999,78.783,-102.467,48.0
710750-99999,58.183,-103.7,492.0
710774-99999,55.842,-108.418,440.1
710790-99999,55.801,-97.864,222.2
710810-99999,68.776,-81.244,8.2
710814-99999,69.367,-81.817,51.0
710820-99999,82.5,-62.333,31.0
710830-99999,62.811,-92.116,28.7
710840-99999,68.32,-100.08,36.0
710870-99999,61.317,-117.6,162.0
710880-99999,69.07,-79.07,41.0
710900-99999,70.486,-68.517,26.5
710910-99999,68.88,-75.13,162.0
710920-99999,68.65,-71.17,518.0
710930-99999,68.467,-66.783,390.0
710934-99999,66.145,-65.714,22.9
710944-99999,66.521,-86.225,24.4
710950-99999,72.683,-77.967,55.2
710960-99999,67.53,-63.78,584.0
710964-99999,67.546,-64.031,6.4
710970-99999,63.33,-64.15,367.0
710990-99999,56.017,-87.683,16.0
711010-99999,53.25,-131.8,6.0
711020-99999,53.017,-110.1,669.0
711030-99999,53.026,-122.51,545.3
711040-99999,52.183,-122.054,940.3
711050-99999,50.25,-111.7,645.0
711060-94234,49.083,-125.767,24.0
711070-25342,51.933,-131.0,92.0
711080-99999,49.025,-122.363,59.4
711090-99999,50.681,-127.367,17.0
711100-99999,46.917,-55.383,49.0
711130-99999,49.25,-121.767,19.0
711160-99999,49.117,-110.467,935.0
711180-99999,52.817,-111.1,686.0
711200-99999,54.405,-110.279,541.0
711210-99999,53.667,-113.467,688.0
711226-99999,51.2,-115.55,1396.0
711233-99999,53.668,-113.854,687.3
711250-99999,54.125,-108.523,480.4
711290-99999,51.518,-109.181,694.0
711300-99999,53.333,-104.0,374.0
